date,year,doy,mae,rmse,mae_roll7,rmse_roll7,stable_day,data_status
2023-01-01,2023,1,0.045,0.0773,0.04155,0.08505,True,fixed_equation_evaluation_record
2023-01-02,2023,2,0.0433,0.0917,0.039779999999999996,0.08284,True,fixed_equation_evaluation_record
2023-01-03,2023,3,0.0387,0.0919,0.0388,0.08223333333333334,True,fixed_equation_evaluation_record
2023-01-04,2023,4,0.0392,0.0793,0.037714285714285714,0.07985714285714285,True,fixed_equation_evaluation_record
2023-01-05,2023,5,0.0327,0.074,0.03622857142857143,0.08034285714285715,True,fixed_equation_evaluation_record
2023-01-06,2023,6,0.0339,0.0792,0.035057142857142856,0.07708571428571429,True,fixed_equation_evaluation_record
2023-01-07,2023,7,0.0312,0.0656,0.03437142857142857,0.07414285714285715,True,fixed_equation_evaluation_record
2023-01-08,2023,8,0.0346,0.0807,0.033800000000000004,0.07491428571428571,True,fixed_equation_evaluation_record
2023-01-09,2023,9,0.0351,0.0689,0.03421428571428571,0.07641428571428573,True,fixed_equation_evaluation_record
2023-01-10,2023,10,0.0339,0.0713,0.03478571428571429,0.07641428571428573,True,fixed_equation_evaluation_record
2023-01-11,2023,11,0.0352,0.0847,0.03598571428571429,0.07865714285714286,True,fixed_equation_evaluation_record
2023-01-12,2023,12,0.0356,0.0845,0.037128571428571434,0.07730000000000001,True,fixed_equation_evaluation_record
2023-01-13,2023,13,0.0379,0.0792,0.038,0.07875714285714286,True,fixed_equation_evaluation_record
2023-01-14,2023,14,0.0396,0.0813,0.038400000000000004,0.07995714285714285,True,fixed_equation_evaluation_record
2023-01-15,2023,15,0.0426,0.0712,0.039200000000000006,0.07772857142857144,True,fixed_equation_evaluation_record
2023-01-16,2023,16,0.0412,0.0791,0.039771428571428576,0.07705714285714285,True,fixed_equation_evaluation_record
2023-01-17,2023,17,0.0367,0.0797,0.03962857142857142,0.07595714285714285,True,fixed_equation_evaluation_record
2023-01-18,2023,18,0.0408,0.0691,0.039142857142857146,0.07651428571428572,True,fixed_equation_evaluation_record
2023-01-19,2023,19,0.0396,0.0798,0.03828571428571429,0.07672857142857141,True,fixed_equation_evaluation_record
2023-01-20,2023,20,0.0369,0.0715,0.03778571428571429,0.07635714285714286,True,fixed_equation_evaluation_record
2023-01-21,2023,21,0.0362,0.0852,0.03872857142857143,0.07709999999999999,True,fixed_equation_evaluation_record
2023-01-22,2023,22,0.0366,0.0727,0.03981428571428571,0.07945714285714287,True,fixed_equation_evaluation_record
2023-01-23,2023,23,0.0377,0.0765,0.041614285714285715,0.08155714285714286,True,fixed_equation_evaluation_record
2023-01-24,2023,24,0.0433,0.0849,0.04241428571428572,0.0823,True,fixed_equation_evaluation_record
2023-01-25,2023,25,0.0484,0.0856,0.0439,0.0826,True,fixed_equation_evaluation_record
2023-01-26,2023,26,0.0522,0.0945,0.04642857142857143,0.0863,True,fixed_equation_evaluation_record
2023-01-27,2023,27,0.0425,0.0767,0.04861428571428572,0.08632857142857142,True,fixed_equation_evaluation_record
2023-01-28,2023,28,0.0466,0.0873,0.0505,0.08775714285714287,True,fixed_equation_evaluation_record
2023-01-29,2023,29,0.0543,0.0986,0.04912857142857143,0.08657142857142856,True,fixed_equation_evaluation_record
2023-01-30,2023,30,0.053,0.0767,0.046642857142857146,0.0849142857142857,True,fixed_equation_evaluation_record
2023-01-31,2023,31,0.0565,0.0949,0.047085714285714286,0.08588571428571427,True,fixed_equation_evaluation_record
2023-02-01,2023,32,0.0388,0.0773,0.04631428571428571,0.08655714285714287,True,fixed_equation_evaluation_record
2023-02-02,2023,33,0.0348,0.0829,0.04352857142857143,0.0848,True,fixed_equation_evaluation_record
2023-02-03,2023,34,0.0456,0.0835,0.040257142857142866,0.08235714285714286,True,fixed_equation_evaluation_record
2023-02-04,2023,35,0.0412,0.092,0.037385714285714286,0.08061428571428572,True,fixed_equation_evaluation_record
2023-02-05,2023,36,0.0348,0.0863,0.0381,0.08134285714285715,True,fixed_equation_evaluation_record
2023-02-06,2023,37,0.0301,0.0596,0.03935714285714286,0.08092857142857143,True,fixed_equation_evaluation_record
2023-02-07,2023,38,0.0364,0.0827,0.03958571428571429,0.08277142857142857,True,fixed_equation_evaluation_record
2023-02-08,2023,39,0.0438,0.0824,0.041057142857142855,0.08238571428571428,True,fixed_equation_evaluation_record
2023-02-09,2023,40,0.0436,0.08,0.044457142857142855,0.08374285714285715,True,fixed_equation_evaluation_record
2023-02-10,2023,41,0.0472,0.0964,0.04752857142857143,0.08855714285714286,True,fixed_equation_evaluation_record
2023-02-11,2023,42,0.0515,0.0893,0.049371428571428566,0.08958571428571428,True,fixed_equation_evaluation_record
2023-02-12,2023,43,0.0586,0.0958,0.05051428571428571,0.09055714285714286,True,fixed_equation_evaluation_record
2023-02-13,2023,44,0.0516,0.0933,0.05104285714285715,0.09068571428571429,True,fixed_equation_evaluation_record
2023-02-14,2023,45,0.0493,0.0899,0.050042857142857146,0.08807142857142858,True,fixed_equation_evaluation_record
2023-02-15,2023,46,0.0518,0.0892,0.04902857142857143,0.08714285714285715,True,fixed_equation_evaluation_record
2023-02-16,2023,47,0.0473,0.0809,0.04707142857142858,0.0873,True,fixed_equation_evaluation_record
2023-02-17,2023,48,0.0402,0.0781,0.04635714285714286,0.08795714285714286,True,fixed_equation_evaluation_record
2023-02-18,2023,49,0.0444,0.0828,0.04560000000000001,0.08644285714285714,True,fixed_equation_evaluation_record
2023-02-19,2023,50,0.0449,0.0969,0.04472857142857143,0.08567142857142858,True,fixed_equation_evaluation_record
2023-02-20,2023,51,0.0466,0.0979,0.04478571428571428,0.0853,True,fixed_equation_evaluation_record
2023-02-21,2023,52,0.044,0.0793,0.04492857142857143,0.08562857142857142,True,fixed_equation_evaluation_record
2023-02-22,2023,53,0.0457,0.0838,0.043628571428571426,0.08572857142857142,True,fixed_equation_evaluation_record
2023-02-23,2023,54,0.0477,0.0783,0.04177142857142857,0.08097142857142857,True,fixed_equation_evaluation_record
2023-02-24,2023,55,0.0412,0.0804,0.04078571428571428,0.07935714285714286,True,fixed_equation_evaluation_record
2023-02-25,2023,56,0.0353,0.0835,0.04065714285714286,0.07834285714285714,True,fixed_equation_evaluation_record
2023-02-26,2023,57,0.0319,0.0636,0.04045714285714286,0.07808571428571429,True,fixed_equation_evaluation_record
2023-02-27,2023,58,0.0397,0.0866,0.04057142857142857,0.07964285714285714,True,fixed_equation_evaluation_record
2023-02-28,2023,59,0.0431,0.0722,0.041999999999999996,0.08102857142857144,True,fixed_equation_evaluation_record
2023-03-01,2023,60,0.0443,0.082,0.04328571428571428,0.08228571428571428,True,fixed_equation_evaluation_record
2023-03-02,2023,61,0.0485,0.0892,0.04410000000000001,0.0831857142857143,True,fixed_equation_evaluation_record
2023-03-03,2023,62,0.0512,0.0901,0.04448571428571429,0.08187142857142857,True,fixed_equation_evaluation_record
2023-03-04,2023,63,0.0443,0.0923,0.04467142857142857,0.08478571428571427,True,fixed_equation_evaluation_record
2023-03-05,2023,64,0.0376,0.0699,0.044599999999999994,0.08488571428571427,True,fixed_equation_evaluation_record
2023-03-06,2023,65,0.0424,0.0774,0.04381428571428571,0.08342857142857144,True,fixed_equation_evaluation_record
2023-03-07,2023,66,0.0444,0.0926,0.04301428571428572,0.08397142857142857,True,fixed_equation_evaluation_record
2023-03-08,2023,67,0.0438,0.0827,0.04328571428571428,0.08348571428571429,True,fixed_equation_evaluation_record
2023-03-09,2023,68,0.043,0.079,0.04471428571428571,0.0873,True,fixed_equation_evaluation_record
2023-03-10,2023,69,0.0456,0.0939,0.045514285714285715,0.09060000000000001,True,fixed_equation_evaluation_record
2023-03-11,2023,70,0.0462,0.0889,0.0474,0.08952857142857143,True,fixed_equation_evaluation_record
2023-03-12,2023,71,0.0476,0.0966,0.04858571428571429,0.09042857142857143,True,fixed_equation_evaluation_record
2023-03-13,2023,72,0.048,0.1005,0.049742857142857144,0.0925,True,fixed_equation_evaluation_record
2023-03-14,2023,73,0.0576,0.0851,0.05041428571428571,0.0919,True,fixed_equation_evaluation_record
2023-03-15,2023,74,0.0521,0.089,0.050742857142857145,0.09345714285714286,True,fixed_equation_evaluation_record
2023-03-16,2023,75,0.0511,0.0935,0.049928571428571426,0.09064285714285714,True,fixed_equation_evaluation_record
2023-03-17,2023,76,0.0503,0.0897,0.04927142857142857,0.08801428571428571,True,fixed_equation_evaluation_record
2023-03-18,2023,77,0.0485,0.0998,0.04672857142857143,0.08668571428571428,True,fixed_equation_evaluation_record
2023-03-19,2023,78,0.0419,0.0769,0.04494285714285714,0.08635714285714287,True,fixed_equation_evaluation_record
2023-03-20,2023,79,0.0434,0.0821,0.04365714285714285,0.08434285714285715,True,fixed_equation_evaluation_record
2023-03-21,2023,80,0.0398,0.0758,0.04304285714285715,0.08534285714285715,True,fixed_equation_evaluation_record
2023-03-22,2023,81,0.0396,0.0867,0.04232857142857143,0.08291428571428572,True,fixed_equation_evaluation_record
2023-03-23,2023,82,0.0421,0.0794,0.04327142857142857,0.08642857142857142,True,fixed_equation_evaluation_record
2023-03-24,2023,83,0.046,0.0967,0.04454285714285715,0.0871,True,fixed_equation_evaluation_record
2023-03-25,2023,84,0.0435,0.0828,0.04560000000000001,0.08882857142857144,True,fixed_equation_evaluation_record
2023-03-26,2023,85,0.0485,0.1015,0.046,0.08738571428571429,True,fixed_equation_evaluation_record
2023-03-27,2023,86,0.0523,0.0868,0.047157142857142856,0.09017142857142857,True,fixed_equation_evaluation_record
2023-03-28,2023,87,0.0472,0.0879,0.0474,0.08867142857142858,True,fixed_equation_evaluation_record
2023-03-29,2023,88,0.0424,0.0766,0.048671428571428574,0.0885,True,fixed_equation_evaluation_record
2023-03-30,2023,89,0.0502,0.0989,0.04797142857142857,0.08492857142857144,True,fixed_equation_evaluation_record
2023-03-31,2023,90,0.0477,0.0862,0.04697142857142857,0.08538571428571429,True,fixed_equation_evaluation_record
2023-04-01,2023,91,0.0524,0.0816,0.047999999999999994,0.08548571428571429,True,fixed_equation_evaluation_record
2023-04-02,2023,92,0.0436,0.0765,0.049371428571428566,0.08782857142857144,True,fixed_equation_evaluation_record
2023-04-03,2023,93,0.0453,0.09,0.049685714285714284,0.0883142857142857,True,fixed_equation_evaluation_record
2023-04-04,2023,94,0.0544,0.0886,0.05014285714285714,0.0891857142857143,True,fixed_equation_evaluation_record
2023-04-05,2023,95,0.052,0.093,0.04897142857142857,0.09128571428571428,True,fixed_equation_evaluation_record
2023-04-06,2023,96,0.0524,0.1023,0.050671428571428576,0.09457142857142857,True,fixed_equation_evaluation_record
2023-04-07,2023,97,0.0509,0.0923,0.05114285714285715,0.09405714285714285,True,fixed_equation_evaluation_record
2023-04-08,2023,98,0.0442,0.0963,0.05048571428571429,0.09380000000000001,True,fixed_equation_evaluation_record
2023-04-09,2023,99,0.0555,0.0995,0.050485714285714293,0.09554285714285714,True,fixed_equation_evaluation_record
2023-04-10,2023,100,0.0486,0.0864,0.0497,0.09434285714285714,True,fixed_equation_evaluation_record
2023-04-11,2023,101,0.0498,0.0868,0.050185714285714285,0.09521428571428571,True,fixed_equation_evaluation_record
2023-04-12,2023,102,0.052,0.1052,0.051114285714285716,0.09547142857142857,True,fixed_equation_evaluation_record
2023-04-13,2023,103,0.0469,0.0939,0.05084285714285714,0.0962857142857143,True,fixed_equation_evaluation_record
2023-04-14,2023,104,0.0543,0.0984,0.051957142857142855,0.09752857142857142,True,fixed_equation_evaluation_record
2023-04-15,2023,105,0.0507,0.0981,0.05255714285714286,0.09822857142857143,True,fixed_equation_evaluation_record
2023-04-16,2023,106,0.0536,0.1052,0.053085714285714285,0.09722857142857144,True,fixed_equation_evaluation_record
2023-04-17,2023,107,0.0564,0.0951,0.053899999999999997,0.09841428571428572,True,fixed_equation_evaluation_record
2023-04-18,2023,108,0.054,0.0917,0.05278571428571428,0.09684285714285715,True,fixed_equation_evaluation_record
2023-04-19,2023,109,0.0557,0.0982,0.05174285714285714,0.09632857142857143,True,fixed_equation_evaluation_record
2023-04-20,2023,110,0.0526,0.1022,0.050757142857142855,0.09407142857142857,True,fixed_equation_evaluation_record
2023-04-21,2023,111,0.0465,0.0874,0.049800000000000004,0.09330000000000001,True,fixed_equation_evaluation_record
2023-04-22,2023,112,0.0434,0.0945,0.049228571428571434,0.09311428571428572,True,fixed_equation_evaluation_record
2023-04-23,2023,113,0.0467,0.0894,0.04845714285714286,0.0918,True,fixed_equation_evaluation_record
2023-04-24,2023,114,0.0497,0.0897,0.04805714285714286,0.09048571428571428,True,fixed_equation_evaluation_record
2023-04-25,2023,115,0.05,0.0904,0.047757142857142866,0.08937142857142856,True,fixed_equation_evaluation_record
2023-04-26,2023,116,0.0503,0.089,0.04772857142857143,0.0880857142857143,True,fixed_equation_evaluation_record
2023-04-27,2023,117,0.0498,0.093,0.04688571428571429,0.08652857142857143,True,fixed_equation_evaluation_record
2023-04-28,2023,118,0.0444,0.0796,0.04727142857142857,0.08812857142857143,True,fixed_equation_evaluation_record
2023-04-29,2023,119,0.0432,0.0855,0.04725714285714285,0.08882857142857141,True,fixed_equation_evaluation_record
2023-04-30,2023,120,0.0408,0.0785,0.04712857142857142,0.08981428571428572,True,fixed_equation_evaluation_record
2023-05-01,2023,121,0.0524,0.1009,0.047971428571428575,0.08941428571428571,True,fixed_equation_evaluation_record
2023-05-02,2023,122,0.0499,0.0953,0.04921428571428571,0.09074285714285714,True,fixed_equation_evaluation_record
2023-05-03,2023,123,0.0494,0.0959,0.05,0.09211428571428572,True,fixed_equation_evaluation_record
2023-05-04,2023,124,0.0557,0.0902,0.05157142857142858,0.09461428571428572,True,fixed_equation_evaluation_record
2023-05-05,2023,125,0.0531,0.0889,0.05185714285714286,0.09422857142857143,True,fixed_equation_evaluation_record
2023-05-06,2023,126,0.0487,0.0951,0.05191428571428571,0.09364285714285715,True,fixed_equation_evaluation_record
2023-05-07,2023,127,0.0518,0.096,0.05302857142857143,0.09530000000000001,True,fixed_equation_evaluation_record
2023-05-08,2023,128,0.0544,0.0982,0.052642857142857144,0.0972,True,fixed_equation_evaluation_record
2023-05-09,2023,129,0.0503,0.0912,0.05298571428571429,0.09752857142857144,True,fixed_equation_evaluation_record
2023-05-10,2023,130,0.0572,0.1075,0.05467142857142857,0.09894285714285714,True,fixed_equation_evaluation_record
2023-05-11,2023,131,0.053,0.1035,0.05641428571428571,0.10048571428571429,True,fixed_equation_evaluation_record
2023-05-12,2023,132,0.0555,0.0912,0.058742857142857145,0.10270000000000001,True,fixed_equation_evaluation_record
2023-05-13,2023,133,0.0605,0.105,0.059442857142857145,0.10405714285714285,True,fixed_equation_evaluation_record
2023-05-14,2023,134,0.064,0.1068,0.05948571428571429,0.10284285714285715,True,fixed_equation_evaluation_record
2023-05-15,2023,135,0.0707,0.1137,0.059742857142857146,0.10132857142857143,True,fixed_equation_evaluation_record
2023-05-16,2023,136,0.0552,0.1007,0.059257142857142855,0.10327142857142857,True,fixed_equation_evaluation_record
2023-05-17,2023,137,0.0575,0.099,0.057257142857142854,0.10307142857142858,True,fixed_equation_evaluation_record
2023-05-18,2023,138,0.0548,0.0929,0.054771428571428575,0.0993142857142857,True,fixed_equation_evaluation_record
2023-05-19,2023,139,0.0521,0.1048,0.051171428571428576,0.09524285714285714,True,fixed_equation_evaluation_record
2023-05-20,2023,140,0.0465,0.1036,0.050685714285714285,0.09385714285714286,True,fixed_equation_evaluation_record
2023-05-21,2023,141,0.0466,0.0805,0.050314285714285714,0.0948,True,fixed_equation_evaluation_record
2023-05-22,2023,142,0.0455,0.0852,0.05022857142857142,0.09531428571428571,True,fixed_equation_evaluation_record
2023-05-23,2023,143,0.0518,0.091,0.04997142857142857,0.09369999999999999,True,fixed_equation_evaluation_record
2023-05-24,2023,144,0.0549,0.1056,0.050542857142857146,0.09102857142857144,True,fixed_equation_evaluation_record
2023-05-25,2023,145,0.0542,0.0965,0.05024285714285714,0.09291428571428573,True,fixed_equation_evaluation_record
2023-05-26,2023,146,0.0503,0.0935,0.050071428571428565,0.09365714285714286,True,fixed_equation_evaluation_record
2023-05-27,2023,147,0.0505,0.0849,0.049571428571428565,0.09228571428571429,True,fixed_equation_evaluation_record
2023-05-28,2023,148,0.0445,0.0937,0.048614285714285714,0.08935714285714284,True,fixed_equation_evaluation_record
2023-05-29,2023,149,0.0443,0.0904,0.04885714285714286,0.08927142857142857,True,fixed_equation_evaluation_record
2023-05-30,2023,150,0.0483,0.0814,0.05032857142857143,0.09134285714285716,True,fixed_equation_evaluation_record
2023-05-31,2023,151,0.0482,0.0851,0.051242857142857146,0.09375714285714286,True,fixed_equation_evaluation_record
2023-06-01,2023,152,0.0559,0.0959,0.052371428571428576,0.09308571428571429,True,fixed_equation_evaluation_record
2023-06-02,2023,153,0.0606,0.108,0.05268571428571429,0.09241428571428571,True,fixed_equation_evaluation_record
2023-06-03,2023,154,0.0569,0.1018,0.05222857142857144,0.09445714285714286,True,fixed_equation_evaluation_record
2023-06-04,2023,155,0.0524,0.089,0.05255714285714286,0.09647142857142857,True,fixed_equation_evaluation_record
2023-06-05,2023,156,0.0465,0.0857,0.05188571428571428,0.09709999999999999,True,fixed_equation_evaluation_record
2023-06-06,2023,157,0.0451,0.0957,0.050742857142857145,0.09638571428571428,True,fixed_equation_evaluation_record
2023-06-07,2023,158,0.0505,0.0992,0.050671428571428576,0.09407142857142857,True,fixed_equation_evaluation_record
2023-06-08,2023,159,0.0512,0.1003,0.05144285714285714,0.0960142857142857,True,fixed_equation_evaluation_record
2023-06-09,2023,160,0.0526,0.103,0.0543,0.09948571428571427,True,fixed_equation_evaluation_record
2023-06-10,2023,161,0.0564,0.0856,0.05722857142857142,0.1006,True,fixed_equation_evaluation_record
2023-06-11,2023,162,0.0578,0.1026,0.05958571428571429,0.10265714285714286,True,fixed_equation_evaluation_record
2023-06-12,2023,163,0.0665,0.11,0.06168571428571429,0.10171428571428572,True,fixed_equation_evaluation_record
2023-06-13,2023,164,0.0656,0.1035,0.06267142857142857,0.10175714285714285,True,fixed_equation_evaluation_record
2023-06-14,2023,165,0.067,0.1136,0.06327142857142856,0.10401428571428571,True,fixed_equation_evaluation_record
2023-06-15,2023,166,0.0659,0.0937,0.06352857142857143,0.10454285714285715,True,fixed_equation_evaluation_record
2023-06-16,2023,167,0.0595,0.1033,0.06251428571428572,0.10448571428571428,True,fixed_equation_evaluation_record
2023-06-17,2023,168,0.0606,0.1014,0.06148571428571429,0.10500000000000001,True,fixed_equation_evaluation_record
2023-06-18,2023,169,0.0596,0.1063,0.06017142857142858,0.10362857142857143,True,fixed_equation_evaluation_record
2023-06-19,2023,170,0.0594,0.1096,0.057614285714285715,0.10495714285714286,True,fixed_equation_evaluation_record
2023-06-20,2023,171,0.0584,0.1071,0.05607142857142857,0.10415714285714286,True,fixed_equation_evaluation_record
2023-06-21,2023,172,0.0578,0.104,0.05511428571428571,0.10164285714285715,True,fixed_equation_evaluation_record
2023-06-22,2023,173,0.048,0.103,0.0535,0.09837142857142855,True,fixed_equation_evaluation_record
2023-06-23,2023,174,0.0487,0.0977,0.05215714285714285,0.09537142857142857,True,fixed_equation_evaluation_record
2023-06-24,2023,175,0.0539,0.0838,0.05059999999999999,0.09292857142857144,True,fixed_equation_evaluation_record
2023-06-25,2023,176,0.0483,0.0834,0.05065714285714286,0.09061428571428572,True,fixed_equation_evaluation_record
2023-06-26,2023,177,0.05,0.0886,0.0514,0.08915714285714285,True,fixed_equation_evaluation_record
2023-06-27,2023,178,0.0475,0.09,0.05242857142857143,0.08865714285714285,True,fixed_equation_evaluation_record
2023-06-28,2023,179,0.0582,0.0878,0.053657142857142855,0.09061428571428572,True,fixed_equation_evaluation_record
2023-06-29,2023,180,0.0532,0.0928,0.05574285714285714,0.09277142857142857,True,fixed_equation_evaluation_record
2023-06-30,2023,181,0.0559,0.0942,0.058071428571428566,0.09555714285714287,True,fixed_equation_evaluation_record
2023-07-01,2023,182,0.0625,0.0975,0.060442857142857145,0.09777142857142858,True,fixed_equation_evaluation_record
2023-07-02,2023,183,0.0629,0.0985,0.06074285714285714,0.10005714285714286,True,fixed_equation_evaluation_record
2023-07-03,2023,184,0.0663,0.1081,0.06114285714285715,0.10134285714285715,True,fixed_equation_evaluation_record
2023-07-04,2023,185,0.0641,0.1055,0.0615,0.10361428571428573,True,fixed_equation_evaluation_record
2023-07-05,2023,186,0.0603,0.1038,0.060300000000000006,0.10251428571428571,True,fixed_equation_evaluation_record
2023-07-06,2023,187,0.056,0.1018,0.058257142857142855,0.10282857142857142,True,fixed_equation_evaluation_record
2023-07-07,2023,188,0.0584,0.1101,0.05722857142857143,0.1014,True,fixed_equation_evaluation_record
2023-07-08,2023,189,0.0541,0.0898,0.05575714285714285,0.10042857142857142,True,fixed_equation_evaluation_record
2023-07-09,2023,190,0.0486,0.1007,0.05555714285714286,0.10052857142857143,True,fixed_equation_evaluation_record
2023-07-10,2023,191,0.0591,0.0981,0.0544,0.10005714285714284,True,fixed_equation_evaluation_record
2023-07-11,2023,192,0.0538,0.0987,0.05351428571428572,0.09697142857142857,True,fixed_equation_evaluation_record
2023-07-12,2023,193,0.0589,0.1045,0.05495714285714286,0.09804285714285714,True,fixed_equation_evaluation_record
2023-07-13,2023,194,0.0479,0.0985,0.055828571428571436,0.0983142857142857,True,fixed_equation_evaluation_record
2023-07-14,2023,195,0.0522,0.0885,0.05475714285714286,0.09875714285714286,True,fixed_equation_evaluation_record
2023-07-15,2023,196,0.0642,0.0973,0.05475714285714286,0.09832857142857143,True,fixed_equation_evaluation_record
2023-07-16,2023,197,0.0547,0.1026,0.05418571428571428,0.09854285714285714,True,fixed_equation_evaluation_record
2023-07-17,2023,198,0.0516,0.1012,0.05624285714285714,0.09857142857142856,True,fixed_equation_evaluation_record
2023-07-18,2023,199,0.0538,0.0957,0.05752857142857142,0.10038571428571429,True,fixed_equation_evaluation_record
2023-07-19,2023,200,0.0549,0.106,0.058071428571428566,0.10084285714285714,True,fixed_equation_evaluation_record
2023-07-20,2023,201,0.0623,0.0987,0.05897142857142858,0.1014,True,fixed_equation_evaluation_record
2023-07-21,2023,202,0.0612,0.1012,0.05971428571428571,0.1020857142857143,True,fixed_equation_evaluation_record
2023-07-22,2023,203,0.068,0.1005,0.05927142857142857,0.10178571428571427,True,fixed_equation_evaluation_record
2023-07-23,2023,204,0.061,0.1065,0.05847142857142857,0.10047142857142857,True,fixed_equation_evaluation_record
2023-07-24,2023,205,0.0568,0.106,0.056228571428571426,0.10052857142857143,True,fixed_equation_evaluation_record
2023-07-25,2023,206,0.0507,0.0936,0.05415714285714286,0.10105714285714286,True,fixed_equation_evaluation_record
2023-07-26,2023,207,0.0493,0.0968,0.05247142857142857,0.10125714285714285,True,fixed_equation_evaluation_record
2023-07-27,2023,208,0.0466,0.0991,0.05145714285714286,0.0999,True,fixed_equation_evaluation_record
2023-07-28,2023,209,0.0467,0.1049,0.051814285714285716,0.09964285714285714,True,fixed_equation_evaluation_record
2023-07-29,2023,210,0.0562,0.1019,0.05305714285714286,0.1009,True,fixed_equation_evaluation_record
2023-07-30,2023,211,0.0539,0.097,0.05482857142857143,0.10279999999999999,True,fixed_equation_evaluation_record
2023-07-31,2023,212,0.0593,0.1042,0.05657142857142857,0.10357142857142856,True,fixed_equation_evaluation_record
2023-08-01,2023,213,0.0594,0.1024,0.057871428571428574,0.10312857142857143,True,fixed_equation_evaluation_record
2023-08-02,2023,214,0.0617,0.1101,0.0581,0.10224285714285715,True,fixed_equation_evaluation_record
2023-08-03,2023,215,0.0588,0.1045,0.05795714285714286,0.10237142857142857,True,fixed_equation_evaluation_record
2023-08-04,2023,216,0.0558,0.1018,0.057300000000000004,0.10244285714285715,True,fixed_equation_evaluation_record
2023-08-05,2023,217,0.0578,0.0957,0.0571,0.1029,True,fixed_equation_evaluation_record
2023-08-06,2023,218,0.0529,0.0979,0.057185714285714284,0.10314285714285713,True,fixed_equation_evaluation_record
2023-08-07,2023,219,0.0547,0.1047,0.05631428571428571,0.10332857142857144,True,fixed_equation_evaluation_record
2023-08-08,2023,220,0.058,0.1056,0.05442857142857143,0.10065714285714286,True,fixed_equation_evaluation_record
2023-08-09,2023,221,0.0623,0.1118,0.05207142857142857,0.10121428571428571,True,fixed_equation_evaluation_record
2023-08-10,2023,222,0.0527,0.1058,0.051171428571428576,0.10034285714285715,True,fixed_equation_evaluation_record
2023-08-11,2023,223,0.0426,0.0831,0.05037142857142857,0.09965714285714286,True,fixed_equation_evaluation_record
2023-08-12,2023,224,0.0413,0.0996,0.049999999999999996,0.09912857142857143,True,fixed_equation_evaluation_record
2023-08-13,2023,225,0.0466,0.0918,0.04875714285714287,0.09752857142857144,True,fixed_equation_evaluation_record
2023-08-14,2023,226,0.0491,0.0999,0.049257142857142854,0.09795714285714285,True,fixed_equation_evaluation_record
2023-08-15,2023,227,0.0554,0.1019,0.05055714285714286,0.09814285714285713,True,fixed_equation_evaluation_record
2023-08-16,2023,228,0.0536,0.1006,0.05255714285714286,0.09901428571428571,True,fixed_equation_evaluation_record
2023-08-17,2023,229,0.0562,0.1088,0.05442857142857143,0.09902857142857142,True,fixed_equation_evaluation_record
2023-08-18,2023,230,0.0517,0.0844,0.0553,0.09915714285714285,True,fixed_equation_evaluation_record
2023-08-19,2023,231,0.0553,0.1057,0.05555714285714286,0.09808571428571429,True,fixed_equation_evaluation_record
2023-08-20,2023,232,0.0597,0.0919,0.05621428571428572,0.09935714285714285,True,fixed_equation_evaluation_record
2023-08-21,2023,233,0.0552,0.1008,0.05567142857142857,0.09818571428571428,True,fixed_equation_evaluation_record
2023-08-22,2023,234,0.0572,0.0944,0.055285714285714285,0.09855714285714287,True,fixed_equation_evaluation_record
2023-08-23,2023,235,0.0582,0.1095,0.054714285714285715,0.09835714285714285,True,fixed_equation_evaluation_record
2023-08-24,2023,236,0.0524,0.1006,0.05442857142857143,0.09744285714285715,True,fixed_equation_evaluation_record
2023-08-25,2023,237,0.049,0.087,0.054842857142857145,0.09801428571428572,True,fixed_equation_evaluation_record
2023-08-26,2023,238,0.0513,0.1043,0.055042857142857136,0.10027142857142857,True,fixed_equation_evaluation_record
2023-08-27,2023,239,0.0577,0.0855,0.0565,0.10104285714285713,True,fixed_equation_evaluation_record
2023-08-28,2023,240,0.0581,0.1048,0.057357142857142863,0.10178571428571428,True,fixed_equation_evaluation_record
2023-08-29,2023,241,0.0586,0.1102,0.058114285714285716,0.10295714285714286,True,fixed_equation_evaluation_record
2023-08-30,2023,242,0.0684,0.1149,0.058485714285714294,0.10035714285714285,True,fixed_equation_evaluation_record
2023-08-31,2023,243,0.0584,0.1058,0.057257142857142854,0.09937142857142857,True,fixed_equation_evaluation_record
2023-09-01,2023,244,0.0543,0.0952,0.05592857142857143,0.09618571428571429,True,fixed_equation_evaluation_record
2023-09-02,2023,245,0.0539,0.0861,0.05461428571428572,0.09245714285714286,True,fixed_equation_evaluation_record
2023-09-03,2023,246,0.0491,0.0786,0.05211428571428572,0.09,True,fixed_equation_evaluation_record
2023-09-04,2023,247,0.0488,0.0825,0.05147142857142857,0.08871428571428572,True,fixed_equation_evaluation_record
2023-09-05,2023,248,0.0494,0.0841,0.051457142857142854,0.08955714285714286,True,fixed_equation_evaluation_record
2023-09-06,2023,249,0.0509,0.0977,0.0493,0.08958571428571428,True,fixed_equation_evaluation_record
2023-09-07,2023,250,0.0539,0.0968,0.04792857142857143,0.09068571428571429,True,fixed_equation_evaluation_record
2023-09-08,2023,251,0.0542,0.1011,0.04792857142857143,0.09321428571428571,True,fixed_equation_evaluation_record
2023-09-09,2023,252,0.0388,0.0863,0.047214285714285716,0.09371428571428572,True,fixed_equation_evaluation_record
2023-09-10,2023,253,0.0395,0.0863,0.04617142857142857,0.0921,True,fixed_equation_evaluation_record
